




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Beale
============================================================================
parameter;GEOreal1_P;AGEOreal1_P;
44157;1,5;0,8899850365280269;
44158;1,5;0,9763309886566056;
44159;1,5;0,8350610343880811;
44160;1,5;0,7668387196642945;
44161;1,5;0,9219616103128778;
44162;1,5;1,1287652088203248;
44163;1,5;1,1906858873059059;
44164;1,5;1,5878632143093732;
44165;1,5;1,5386518097420525;
44166;1,5;1,7781381288447675;
44167;1,5;1,0588304790518202;
44168;1,5;1,0720921727044679;
44169;1,5;1,297175390199329;
44170;1,5;1,524446028383647;
44171;1,5;1,0409283861992222;
44172;1,5;0,9840475242290417;
44173;1,5;1,1384417246202516;
44174;1,5;1,1369609766051367;
44175;1,5;1,0606327615912445;
44176;1,5;1,2020023593466729;
44177;1,5;1,2956597979231883;
44178;1,5;1,4388446990967843;
44179;1,5;1,4428595218309501;
44180;1,5;1,3701427332027964;
44181;1,5;1,2571503677004148;
44182;1,5;1,2227797975755805;
44183;1,5;0,9840905594883248;
44184;1,5;1,2326980255897182;
44185;1,5;1,321439526562723;
44186;1,5;1,5433331632627776;
44187;1,5;1,2365223065202102;
44188;1,5;1,2515714740277197;
44189;1,5;1,1756891528698536;
44190;1,5;1,1763922369638413;
44191;1,5;1,2442584790088929;
44192;1,5;1,1823978848036503;
44193;1,5;1,2884012566414058;
44194;1,5;1,434511169238133;
44195;1,5;1,5262480299179713;
44196;1,5;1,341907644583633;
44197;1,5;1,3941467942927581;
44198;1,5;1,3906164399243879;
44199;1,5;1,3687818325497707;
44200;1,5;1,5778330854036224;
44201;1,5;1,700050066570531;
44202;1,5;1,785848376553713;
44203;1,5;1,4970062978563792;
44204;1,5;1,2867303122275027;
44205;1,5;1,46041391199068;
44206;1,5;1,5087303521092719;
44207;1,5;1,6232051457931866;
44208;1,5;1,8668062339391465;
44209;1,5;1,4268065534403485;
44210;1,5;1,6750834085010426;
44211;1,5;1,6593521696646818;
44212;1,5;1,6524578786236117;
44213;1,5;1,2926740146918183;
44214;1,5;1,3825187358560114;
44215;1,5;1,2699720017538072;
44216;1,5;0,9858629202972496;
44217;1,5;0,8923015330782709;
44218;1,5;1,1321916863889023;
44219;1,5;1,222673612458636;
44220;1,5;1,3857198604114036;
44221;1,5;1,2297225454421306;
44222;1,5;1,485530506248009;
44223;1,5;1,660429444848345;
44224;1,5;1,885233171160895;
44225;1,5;1,364409200653517;
44226;1,5;1,3879732386139358;
44227;1,5;0,9429002172151181;
44228;1,5;1,1450626261781705;
44229;1,5;1,0440682999879753;
44230;1,5;1,116856536174005;
44231;1,5;1,370202399347579;
44232;1,5;1,1444726902903921;
44233;1,5;1,1425361760056583;
44234;1,5;1,0034382940430284;
44235;1,5;0,8548860308834628;
44236;1,5;0,8423584326174435;
44237;1,5;0,9128173406036966;
44238;1,5;1,0453435345628543;
44239;1,5;1,1664534145123318;
44240;1,5;1,057116774533227;
44241;1,5;1,2429770410645344;
44242;1,5;1,3553966530460397;
44243;1,5;1,412427077212559;
44244;1,5;1,2713626149436437;
44245;1,5;1,0643616166325616;
44246;1,5;1,006962344519919;
44247;1,5;1,0863224806488891;
44248;1,5;1,1326532296981477;
44249;1,5;1,0648286649341445;
44250;1,5;0,8554542014667839;
44251;1,5;0,9506591394278019;
44252;1,5;0,986288835294334;
44253;1,5;0,9342760457679976;
44254;1,5;0,7184981990076417;
44255;1,5;0,7705192957091523;
44256;1,5;1,0047716415439392;
44257;1,5;1,2895165080876476;
44258;1,5;1,4571438323223485;
44259;1,5;1,169387100823721;
44260;1,5;1,228438916200329;
44261;1,5;1,0877498418987215;
44262;1,5;1,2379267258683044;
44263;1,5;1,2696816317921873;
44264;1,5;0,8875171291854175;
44265;1,5;0,9436780818886896;
44266;1,5;1,0244372475770378;
44267;1,5;1,0187873163263772;
44268;1,5;1,2183448149414564;
44269;1,5;1,2853769012276315;
44270;1,5;1,0836424604139834;
44271;1,5;1,152548224030418;
44272;1,5;1,1441180202834154;
44273;1,5;1,2127761291957966;
44274;1,5;1,4403743124108588;
44275;1,5;1,3768523077437207;
44276;1,5;1,5717817056571333;
44277;1,5;1,3455764478599643;
44278;1,5;1,3396334053384151;
44279;1,5;1,2872537543353915;
44280;1,5;1,0971473641489182;
44281;1,5;1,0995260273588428;
44282;1,5;0,9844941856893447;
44283;1,5;1,243464633385841;
44284;1,5;1,3405372776057416;
44285;1,5;1,246913514361364;
44286;1,5;1,382456375083748;
44287;1,5;1,4434812211553365;
44288;1,5;1,3306579905689377;
44289;1,5;1,555322837732985;
44290;1,5;1,2963578337334059;
44291;1,5;1,1334272958953828;
44292;1,5;1,129034454240393;
44293;1,5;1,1099866937776073;
44294;1,5;1,2048915792108432;
44295;1,5;1,2040144805572939;
44296;1,5;1,087137960050694;
44297;1,5;1,2987612344564397;
44298;1,5;1,1411625623430097;
44299;1,5;1,1207647340194506;
44300;1,5;1,2251902327501785;
44301;1,5;1,3331101363657452;
44302;1,5;1,1543066957522954;
44303;1,5;1,122590284887578;
44304;1,5;1,1322914684900198;
44305;1,5;1,1413163368952013;
44306;1,5;1,1780804399923144;
44307;1,5;1,1937867822365156;
44308;1,5;1,1762857693304845;
44309;1,5;1,2336686936752264;
44310;1,5;1,0700979455744666;
44311;1,5;1,1690270098292537;
44312;1,5;1,1418877797146945;
44313;1,5;0,9076927827269448;
44314;1,5;1,0248234760870594;
44315;1,5;0,9976626151443652;
44316;1,5;0,8694104576233991;
44317;1,5;0,8584006795369246;
44318;1,5;0,7356397195921128;
44319;1,5;0,8292318864093426;
44320;1,5;0,959318939229831;
44321;1,5;1,1038279244428635;
44322;1,5;0,9546581477906949;
44323;1,5;1,0606957035638584;
44324;1,5;1,0209311815229596;
44325;1,5;0,9464697913323785;
44326;1,5;0,969856595589441;
44327;1,5;0,9628415376442937;
44328;1,5;1,0641040305155367;
44329;1,5;1,1593786291475932;
44330;1,5;1,2617608042155974;
44331;1,5;1,1938236532641857;
44332;1,5;1,217549392251367;
44333;1,5;1,1820830298676266;
44334;1,5;1,0903546341369792;
44335;1,5;1,2900900262631856;
44336;1,5;1,2576138763548812;
44337;1,5;1,480270133317687;
44338;1,5;1,7012964628797884;
44339;1,5;1,3029312733961278;
44340;1,5;1,1464132135238965;
44341;1,5;1,3195047049851816;
44342;1,5;1,3708885848934076;
44343;1,5;1,6705812101170123;
44344;1,5;1,5627747990216785;
44345;1,5;1,3646459983923336;
44346;1,5;1,566871386923455;
44347;1,5;1,5563853139285784;
44348;1,5;1,6567702680151277;
44349;1,5;1,5259981571659416;
44350;1,5;1,4527998045438777;
44351;1,5;1,3695491192076574;
44352;1,5;1,5390626787956279;
44353;1,5;1,723485120849912;
44354;1,5;1,6241258494642703;
44355;1,5;1,2783277541755906;
44356;1,5;1,4238215854572975;
44357;1,5;1,4416667181292395;
44358;1,5;1,308565932222457;
44359;1,5;1,5583601170738453;
44360;1,5;1,4102102303978463;
44361;1,5;1,5450169711528468;
44362;1,5;1,3692586054425424;
44363;1,5;1,2009142633590133;
44364;1,5;1,2475731872400357;
44365;1,5;1,36266242372442;
44366;1,5;1,3500076910120908;
44367;1,5;1,7145310794341941;
44368;1,5;1,3241949279351233;
44369;1,5;1,235707113870436;
44370;1,5;1,5803451194872293;
44371;1,5;1,2571443958214665;
44372;1,5;1,3760163863972514;
44373;1,5;1,3166271032776278;
44374;1,5;1,283938198346012;
44375;1,5;1,1876721849063634;
44376;1,5;1,3323885851595372;
44377;1,5;1,325093827875032;
44378;1,5;1,1211183575673587;
44379;1,5;0,9721475912266847;
44380;1,5;1,2057776458710656;
44381;1,5;1,2906193424474983;
44382;1,5;1,2525392367358736;
44383;1,5;1,225745126349811;
44384;1,5;1,3190135310889475;
44385;1,5;1,260535590287313;
44386;1,5;1,2996049292365799;
44387;1,5;1,219616706459861;
44388;1,5;1,0916082261320645;
44389;1,5;1,2567632610598518;
44390;1,5;1,1913493274352314;
44391;1,5;1,198169858679806;
44392;1,5;1,1912798344329179;
44393;1,5;1,2475312115692576;
44394;1,5;1,4204014319109823;
44395;1,5;1,3583633098871235;
44396;1,5;1,2625196903184763;
44397;1,5;1,330279234676564;
44398;1,5;1,2309773159391688;
44399;1,5;1,017422203813173;
44400;1,5;1,1833598270809764;
44401;1,5;1,0200445206566082;
44402;1,5;1,2068582633713651;
44403;1,5;1,2999423339960254;
44404;1,5;1,0864993362889679;
44405;1,5;1,0902688302326093;
44406;1,5;1,088628950814723;
44407;1,5;1,0569792537709108;
44408;1,5;1,1883066671464682;
44409;1,5;1,1578813396253278;
44410;1,5;1,125414083688785;
44411;1,5;1,2100134734490788;
44412;1,5;1,210206439836206;
44413;1,5;1,0762521140361685;
44414;1,5;1,212298294002969;
44415;1,5;1,3636914863787803;
44416;1,5;1,8461444840074266;
44417;1,5;1,4625516485543764;
44418;1,5;1,4155341750533832;
44419;1,5;1,3301719823244424;
44420;1,5;1,3081136071796202;
44421;1,5;0,8475782212370195;
44422;1,5;0,983051640257368;
44423;1,5;1,0634565090839347;
44424;1,5;0,9337273790832655;
44425;1,5;1,1550951736122619;
44426;1,5;1,146735685977995;
44427;1,5;1,2040975257024253;
44428;1,5;1,0129985165105995;
44429;1,5;0,9801393302822335;
44430;1,5;0,8613846043635919;
44431;1,5;0,7464327297795116;
44432;1,5;0,862324318991884;
44433;1,5;0,8535536483398144;
44434;1,5;0,9203595718582898;
44435;1,5;1,2360549315417004;
44436;1,5;1,4291735920122477;
44437;1,5;1,5009619158812468;
44438;1,5;1,265666237948868;
44439;1,5;1,0454954196537447;
44440;1,5;1,2140129108112123;
44441;1,5;1,3711895044213394;
44442;1,5;1,2560475601617334;
44443;1,5;1,156947634257125;
44444;1,5;1,3303268964324795;
44445;1,5;1,1158174413028736;
44446;1,5;1,279840246319598;
44447;1,5;1,3645216853916837;
44448;1,5;1,2067740421417255;
44449;1,5;1,2597477953452503;
44450;1,5;1,4679106307963081;
44451;1,5;1,3187796742287385;
44452;1,5;1,5187073530322597;
44453;1,5;1,2117716105831862;
44454;1,5;1,2299557509967916;
44455;1,5;1,0484980593859943;
44456;1,5;1,1438060455987002;
44457;1,5;1,0543345999121367;
44458;1,5;0,8850302286228294;
44459;1,5;0,808780565689478;
44460;1,5;0,8073198696352125;
44461;1,5;0,9110904619433892;
44462;1,5;1,2718170882563593;
44463;1,5;1,353056851103562;
44464;1,5;1,1828459838776173;
44465;1,5;1,2165754196855916;
44466;1,5;1,0991144151850378;
44467;1,5;1,1756204368510965;
44468;1,5;1,3401321032546523;
44469;1,5;1,0749510870951149;
44470;1,5;1,148143624106959;
44471;1,5;1,2174888502171275;
44472;1,5;1,3856670855097795;
44473;1,5;1,2428518852983144;
44474;1,5;1,169817297463792;
44475;1,5;1,3056040661451411;
44476;1,5;1,0882078603618341;
44477;1,5;1,0994770579926183;
44478;1,5;1,0215167059566823;
44479;1,5;0,907485935816387;
44480;1,5;1,1751545935386924;
44481;1,5;1,2575712870534153;
44482;1,5;1,1793078293600767;
44483;1,5;1,335516813916829;
44484;1,5;1,1872408028879569;
44485;1,5;1,0812491019939516;
44486;1,5;0,9843538154284602;
44487;1,5;0,8567440657932702;
44488;1,5;0,7270589424087982;
44489;1,5;0,930342611404959;
44490;1,5;0,9957479489601256;
44491;1,5;1,0121957428239392;
44492;1,5;0,9254775917354116;
44493;1,5;1,1468321105961874;
44494;1,5;1,2621393296968717;
44495;1,5;1,136249434622676;
44496;1,5;1,3099661520366312;
44497;1,5;1,2374754717750927;
44498;1,5;1,292015783001508;
44499;1,5;1,3004846003483952;
44500;1,5;1,231958721369225;
44501;1,5;0,9396380205218481;
44502;1,5;1,0878808790048906;
44503;1,5;1,3030821118633389;
44504;1,5;1,1697775359241698;
44505;1,5;0,8231936594592841;
44506;1,5;1,1054594331783514;
44507;1,5;1,1182725423316742;
44508;1,5;1,080059971829433;
44509;1,5;1,015273308038475;
44510;1,5;1,0735306651517402;
44511;1,5;1,1137803518284024;
44512;1,5;0,9876245542313665;
44513;1,5;1,225531934262153;
44514;1,5;1,4454203083510981;
44515;1,5;1,556064880014017;
44516;1,5;1,4124702224558274;
44517;1,5;1,2383890990682187;
44518;1,5;1,1407376464978785;
44519;1,5;1,134858703664316;
44520;1,5;0,9739069677040216;
44521;1,5;0,8599787983160581;
44522;1,5;0,9590644763995196;
44523;1,5;1,226692264467915;
44524;1,5;1,3684623403712686;
44525;1,5;1,4283127794746504;
44526;1,5;1,6779412496238524;
44527;1,5;1,5523726322125422;
44528;1,5;1,4174760085363063;
44529;1,5;1,1873761172393709;
44530;1,5;1,2931405690245759;
44531;1,5;1,4234147207914847;
44532;1,5;1,5617799948660853;
44533;1,5;1,1988578759810542;
44534;1,5;1,1557980870735032;
44535;1,5;1,1390936479619953;
44536;1,5;0,8574858196371709;
44537;1,5;0,9973573782455342;
44538;1,5;1,0624883945843928;
44539;1,5;1,1577841686625414;
44540;1,5;1,0743865646769342;
44541;1,5;0,9177475086116407;
44542;1,5;1,0655235544306565;
44543;1,5;1,1213982246727494;
44544;1,5;1,0532549441787764;
44545;1,5;1,0496456412560073;
44546;1,5;1,3467806257997252;
44547;1,5;1,1503129619742494;
44548;1,5;1,0753665155930594;
44549;1,5;1,1829841694046759;
44550;1,5;1,0345310815291437;
44551;1,5;1,1410222876055103;
44552;1,5;0,976636053760905;
44553;1,5;1,266611802252089;
44554;1,5;1,2171239180733455;
44555;1,5;1,292697775188675;
44556;1,5;1,3335267302415692;
44557;1,5;1,327139312003428;
44558;1,5;1,4074567801360764;
44559;1,5;1,3788691612665904;
44560;1,5;1,460850410727769;
44561;1,5;1,3859622110476901;
44562;1,5;1,2830060682598217;
44563;1,5;1,1826611832025862;
44564;1,5;1,1837437520128056;
44565;1,5;1,162442967686726;
44566;1,5;0,9745795248621444;
44567;1,5;1,1547292817314736;
44568;1,5;1,1324076517208352;
44569;1,5;1,0860217137762114;
44570;1,5;0,9809669940411149;
44571;1,5;1,0677064435344517;
44572;1,5;1,059467843368119;
44573;1,5;1,0297741194730299;
44574;1,5;1,1051707970879652;
44575;1,5;1,1490297497061592;
44576;1,5;1,2986853099820166;
44577;1,5;1,0319248309608564;
44578;1,5;1,0277947036571815;
44579;1,5;1,2426411174837353;
44580;1,5;1,2358363981065301;
44581;1,5;1,2270147970327867;
44582;1,5;1,5283880903920688;
44583;1,5;1,1145511723755075;
44584;1,5;0,99971979025659;
44585;1,5;1,281488671551128;
44586;1,5;1,2347419229179386;
44587;1,5;1,407187218040749;
44588;1,5;1,6141612658961553;
44589;1,5;1,277931619180739;
44590;1,5;1,2231846465169702;
44591;1,5;1,1395577118171798;
44592;1,5;1,3886174589258462;
44593;1,5;1,4718196503367822;
44594;1,5;1,282082277705793;
44595;1,5;1,2196031073102438;
44596;1,5;0,8602816683302843;
44597;1,5;0,9650582620438173;
44598;1,5;1,0164444321565136;
44599;1,5;1,2039564645685197;
44600;1,5;1,0845003763597083;
44601;1,5;0,9789005753204418;
44602;1,5;1,044881326840575;
44603;1,5;1,0060745258174988;
44604;1,5;1,0612125750128065;
44605;1,5;0,9134299922458217;
44606;1,5;1,0349589560788723;
44607;1,5;1,1092142579912119;
44608;1,5;1,0206880619176677;
44609;1,5;0,9990648418112299;
44610;1,5;1,0011908811983306;
44611;1,5;1,0951344953197617;
44612;1,5;1,2748828519930797;
44613;1,5;1,2434652775400077;
44614;1,5;1,2886956880193359;
44615;1,5;1,3798497941593442;
44616;1,5;1,0477413345739393;
44617;1,5;1,0090282149421337;
44618;1,5;1,0002879885466964;
44619;1,5;1,0253926846014276;
44620;1,5;1,1410820858233932;
44621;1,5;1,150683801512336;
44622;1,5;1,3649119439827038;
44623;1,5;1,5294257785143806;
44624;1,5;1,49262150146324;
44625;1,5;1,495597488233685;
44626;1,5;1,3003403142885375;
44627;1,5;1,149252520464487;
44628;1,5;1,3588021557746937;
44629;1,5;1,3444008645450516;
44630;1,5;1,4334851516857918;
44631;1,5;1,4509295857963065;
44632;1,5;1,2892615411891797;
44633;1,5;1,592934215541622;
44634;1,5;1,5714299761340087;
44635;1,5;1,6816958243323497;
44636;1,5;1,1841918894656083;
44637;1,5;1,2038055066699012;
44638;1,5;1,2003231385027646;
44639;1,5;1,1511797832818986;
44640;1,5;1,2290791937346834;
44641;1,5;0,8736021215336883;
44642;1,5;0,7450023064226841;
44643;1,5;0,6828323699947612;
44644;1,5;0,7152515547334389;
44645;1,5;0,9179460013180499;
44646;1,5;1,2636028348644337;
44647;1,5;1,3571236977037728;
44648;1,5;1,4826600827837666;
44649;1,5;1,619446381795149;
44650;1,5;1,3308576423859044;
44651;1,5;1,3462810379835228;
44652;1,5;1,4423773227926386;
44653;1,5;1,1131207134852836;
44654;1,5;1,1600021224776327;
44655;1,5;1,2068482939391296;
44656;1,5;1,164289100275537;
44657;1,5;1,1721421807687875;
44658;1,5;1,2522770874033682;
44659;1,5;1,3077541656574803;
44660;1,5;1,1650156085810488;
44661;1,5;1,0639321064029326;
44662;1,5;1,1880928453686792;
44663;1,5;1,3654718157652654;
44664;1,5;1,4344128852335407;
44665;1,5;1,1067303350118614;
44666;1,5;1,2972380464455808;
44667;1,5;1,112430239171884;
44668;1,5;1,1299777679934984;
44669;1,5;1,099476537716114;
44670;1,5;1,134229986779283;
44671;1,5;1,1040055773508903;
44672;1,5;1,163239258291648;
44673;1,5;1,3522383362138517;
44674;1,5;1,124045058433019;
44675;1,5;1,1657502872222845;
44676;1,5;1,1960236241489668;
44677;1,5;1,1153272301391295;
44678;1,5;1,0852018481903292;
44679;1,5;1,12410131303843;
44680;1,5;1,0584441458977223;
44681;1,5;1,1064499734910138;
44682;1,5;1,0470816355674768;
44683;1,5;1,092931586596572;
44684;1,5;1,2264371702737167;
44685;1,5;1,129562467356645;
44686;1,5;1,150574604110785;
44687;1,5;1,086265110409425;
44688;1,5;1,1469408996449484;
44689;1,5;1,0302519911139136;
44690;1,5;0,9208617290085345;
44691;1,5;1,0388572439664305;
44692;1,5;1,0492697655532917;
44693;1,5;1,283939469267448;
44694;1,5;1,1165894092726074;
44695;1,5;1,2882777233563971;
44696;1,5;1,256654100684206;
44697;1,5;1,2826810568565603;
44698;1,5;1,319016772700585;
44699;1,5;1,1236731177308519;
44700;1,5;1,3288970779984348;
44701;1,5;1,4529401363861247;
44702;1,5;1,4584780813659117;
44703;1,5;1,5211456943618502;
44704;1,5;1,5207926251616293;
44705;1,5;1,3536839257114086;
44706;1,5;1,0830041664575818;
44707;1,5;1,051400690243138;
44708;1,5;1,007556433931921;
44709;1,5;1,051328790923061;
44710;1,5;1,1708627143966732;
44711;1,5;1,169522767815593;
44712;1,5;1,3255331780854815;
44713;1,5;1,3226572876812694;
44714;1,5;1,1872090831574345;
44715;1,5;1,0142955212612839;
44716;1,5;1,0210175546967828;
44717;1,5;1,1359180974332943;
44718;1,5;1,0921385269217163;
44719;1,5;1,2321484181312379;
44720;1,5;1,388539812613736;
44721;1,5;1,1920565582714027;
44722;1,5;1,2260420316773273;
44723;1,5;1,432059793458532;
44724;1,5;1,215555178958831;
44725;1,5;1,313724124407648;
44726;1,5;1,1929552284833342;
44727;1,5;0,9425143937916574;
44728;1,5;0,9948340291439042;
44729;1,5;0,9542427673848212;
44730;1,5;0,9167840004265576;
44731;1,5;1,0768625548653696;
44732;1,5;0,8916538516462241;
44733;1,5;1,1639318880304623;
44734;1,5;1,17895095145938;
44735;1,5;1,0008989684547198;
44736;1,5;0,9689386199270793;
44737;1,5;0,8442148658841323;
44738;1,5;0,7904179212967349;
44739;1,5;0,8447713125214098;
44740;1,5;0,9316988694064517;
44741;1,5;0,9022919868792729;
44742;1,5;0,8270754252572318;
44743;1,5;0,8994926078861067;
44744;1,5;0,9251437097310192;
44745;1,5;1,102071248439048;
44746;1,5;1,1147930116387306;
44747;1,5;1,2104236860368127;
44748;1,5;1,365313105148473;
44749;1,5;1,2813703759175532;
44750;1,5;1,2643750297484622;
44751;1,5;1,1627123008133318;
44752;1,5;0,964125811733529;
44753;1,5;1,2399000024732294;
44754;1,5;1,2207692453172077;
44755;1,5;1,3688217619496015;
44756;1,5;1,4855860383135495;
44757;1,5;1,460008392620408;
44758;1,5;1,224002167477834;
44759;1,5;1,3180515160202169;
44760;1,5;0,9437713203970316;
44761;1,5;0,8083886734755895;
44762;1,5;0,879430864084622;
44763;1,5;0,8690327047556418;
44764;1,5;1,1109593164544065;
44765;1,5;1,177196632740706;
44766;1,5;1,2666941523295991;
44767;1,5;1,3000666114752348;
44768;1,5;1,1907977476989098;
44769;1,5;1,3943269767564053;
44770;1,5;1,4100223841296862;
44771;1,5;1,1899325199977404;
44772;1,5;1,4312902319818215;
44773;1,5;1,280757493310474;
44774;1,5;1,615180705056017;
44775;1,5;1,3172130217461833;
44776;1,5;1,4295978020218567;
44777;1,5;1,4344026088221398;
44778;1,5;0,9566240729754346;
44779;1,5;1,0901610965838466;
44780;1,5;1,2403507820806312;
44781;1,5;0,9578090087539551;
44782;1,5;0,9699067558186416;
44783;1,5;1,0044315006239704;
44784;1,5;1,034996036560904;
44785;1,5;1,2747003564626105;
44786;1,5;1,5024701192797143;
44787;1,5;1,4869683786452181;
44788;1,5;1,4143106620695676;
44789;1,5;1,484139390021952;
44790;1,5;1,859467765737519;
44791;1,5;1,5591223357104327;
44792;1,5;1,598153958327675;
44793;1,5;1,4466954271783206;
44794;1,5;1,344337604291891;
44795;1,5;1,3598580873842254;
44796;1,5;1,070528787604483;
44797;1,5;0,926894840784527;
44798;1,5;0,8964850934862076;
44799;1,5;0,8159570713397758;
44800;1,5;0,8328138159648846;
44801;1,5;0,7943205592072302;
44802;1,5;0,9403152786526987;
44803;1,5;1,10139650388969;
44804;1,5;1,1973350024398122;
44805;1,5;0,9326513316116719;
44806;1,5;0,9241688979415729;
44807;1,5;0,9439547986074028;
44808;1,5;1,022739996515079;
44809;1,5;0,8465420622025628;
44810;1,5;0,9999706548172818;
44811;1,5;1,217143913114565;
44812;1,5;1,2510107443081036;
44813;1,5;1,4499659314129334;
44814;1,5;1,4095270867600138;
44815;1,5;1,3251335916070823;
44816;1,5;1,3480050481471941;
44817;1,5;1,327024220947755;
44818;1,5;1,5520471583055064;
44819;1,5;1,2114622556774883;
44820;1,5;1,1082650330642612;
44821;1,5;1,143822936107753;
44822;1,5;1,144102928573268;
44823;1,5;1,1066029426597874;
44824;1,5;1,1193831925333775;
44825;1,5;1,216087363399879;
44826;1,5;1,235148186642759;
44827;1,5;1,4165912150079862;
44828;1,5;1,5213452830153442;
44829;1,5;1,4206694773142898;
44830;1,5;1,6141018643044442;
44831;1,5;1,269688300310352;
44832;1,5;1,3753072344596657;
44833;1,5;1,3793505911124904;
44834;1,5;1,5262353417218244;
44835;1,5;1,4211850747119221;
44836;1,5;1,1191000657060415;
44837;1,5;1,0175012810079436;
44838;1,5;1,1780414124164702;
44839;1,5;1,0801400449550853;
44840;1,5;0,9176053929869877;
